gene_id	C1	C2	T1	T2	T3
51084	22.11	9.83	16.02	13.13	11.18
51085	4.53	2.63	8.70	11.66	13.43
51087	1.53	0.34	7.54	5.92	4.59
51088	4.91	4.12	7.22	7.08	8.01
51090	37.29	5.29	10.92	11.78	10.34
51091	2.49	1.73	3.23	3.40	2.98
51092	18.91	17.53	11.21	10.97	13.93
51093	9.34	2.51	20.96	13.77	19.51
51094	88.04	31.32	77.34	73.00	74.29
51095	4.41	1.89	12.61	6.94	8.85
51096	28.67	17.58	41.49	34.70	37.56
51097	13.73	17.39	36.70	40.29	37.19
51098	11.70	7.69	20.94	18.68	17.28
51099	28.74	40.48	7.88	7.02	6.47
5110	30.92	16.97	59.22	52.65	58.55
51100	23.23	15.39	12.37	9.88	12.52
51101	3.20	2.39	1.27	1.56	1.39
51102	9.70	5.23	9.94	10.88	13.79
51103	6.65	9.28	12.48	10.32	11.40
51104	6.89	8.08	6.76	7.78	11.99
51105	9.26	6.69	10.40	9.32	12.07
51106	2.98	5.86	7.65	5.49	7.78
51107	79.67	26.56	102.66	127.31	92.62
51108	30.59	11.66	48.85	45.10	46.68
51109	26.18	10.20	40.41	32.17	44.72
5111	47.79	24.48	201.23	237.37	251.84
51110	5.68	3.73	8.03	8.53	11.18
51111	19.58	11.06	21.61	16.14	21.10
51112	17.10	7.95	18.85	18.35	16.52
51114	14.07	13.22	11.32	14.92	13.62
51115	15.61	8.12	16.13	14.59	15.15
51116	28.17	3.64	58.31	68.12	65.94
51117	25.60	3.61	19.78	22.08	18.77
51118	11.06	12.88	25.62	22.81	28.72
51119	84.50	61.83	73.42	61.70	58.56
51121	14.52	14.81	45.60	34.44	47.40
51122	7.96	3.58	11.01	10.49	11.04
51123	22.81	13.35	18.77	20.10	22.30
51124	15.96	25.88	25.81	36.69	30.64
51125	31.73	7.00	26.28	30.60	30.41
51126	51.65	29.70	70.27	58.01	58.72
51127	1.67	0.80	0.81	0.60	0.88
51128	7.32	8.11	6.98	6.85	7.97
51129	6.25	1.57	7.14	7.97	6.78
51130	3.57	1.37	10.59	5.55	5.92
51131	2.59	1.83	5.92	3.38	1.72
51132	4.64	4.12	9.23	7.60	8.95
51133	14.42	13.95	23.52	20.57	23.56
51134	3.26	3.05	7.93	5.71	6.44
51135	4.26	1.55	7.23	4.72	5.55
51136	11.36	7.90	8.70	8.47	7.83
51138	21.32	11.01	22.22	19.36	18.29
51141	12.12	3.28	12.36	11.59	13.92
51142	208.42	63.82	382.83	418.41	371.42
51143	27.06	23.03	19.34	18.08	19.18
51144	10.06	12.34	24.47	24.00	24.90
51147	20.00	10.81	21.28	17.13	18.79
51148	10.12	4.60	29.99	31.92	30.66
51149	0.99	1.42	2.44	7.24	4.41
51150	54.79	17.09	102.84	116.94	93.91
51151	2.06	3.00	8.33	13.31	6.84
51154	12.72	5.71	29.66	32.11	33.74
51155	17.93	10.08	52.04	66.88	60.63
51156	0	0	1.40	0.96	1.01
51157	11.35	0.54	26.99	38.57	30.27
5116	4.94	10.64	8.91	8.17	9.41
51160	76.45	30.07	72.57	77.77	53.96
51161	4.31	0.34	1.78	3.03	2.83
51162	34.76	1.69	33.27	43.76	29.88
51163	3.74	4.50	8.23	6.79	7.14
51164	18.56	11.09	19.73	16.90	18.28
51166	1.35	2.58	2.85	2.63	2.04
51167	6.17	5.51	7.20	6.14	5.12
51168	0.03	0.04	0.22	0.13	0.11
51170	6.81	7.88	27.57	23.51	23.77
51171	1.39	0.87	3.47	3.61	3.77
51172	4.89	4.05	12.04	12.38	10.48
51174	3.82	2.33	5.40	4.63	5.64
51175	4.82	2.69	8.61	10.21	9.62
51176	14.62	9.23	24.21	29.85	28.85
51177	12.64	3.29	14.51	22.17	17.01
5118	43.46	24.12	127.84	157.34	123.30
51181	52.00	71.92	54.60	71.28	57.53
51182	27.86	13.14	19.70	17.61	17.97
51184	7.74	7.32	14.58	19.02	15.60
51185	15.79	13.18	12.87	9.23	9.54
51186	39.91	27.97	27.01	30.58	26.41
51187	38.95	32.88	115.60	97.15	84.55
51188	11.56	7.63	22.24	16.44	22.38
5119	46.18	7.46	46.72	45.44	42.64
51191	1.37	1.74	6.34	5.04	4.94
51192	5.26	8.54	29.89	33.88	23.63
51193	6.16	3.36	11.69	10.32	10.01
51194	4.90	7.39	8.58	7.26	10.51
51195	71.01	25.67	3.22	4.53	5.51
51196	1.16	1.89	0.95	1.04	1.16
51199	10.77	20.72	10.25	6.36	10.78
51200	35.56	38.43	2.93	3.02	4.24
51201	2.58	2.12	5.80	5.21	6.22
51202	28.25	21.42	45.89	40.52	41.35
51203	13.11	7.27	49.22	51.37	50.77
51204	8.84	14.95	27.87	27.52	25.01
51205	3.42	1.84	9.92	10.39	12.20
51206	0.31	0.61	0	0.18	0
51207	0.78	0.31	0.75	1.57	1.44
51208	0	0	0.10	0.24	0
51209	1.00	0.07	0.43	0.42	1.00
5121	2.00	0.54	11.02	8.82	9.11
51218	25.66	6.41	61.93	51.98	55.48
5122	0.14	0.22	4.23	3.25	3.06
51222	33.76	6.31	18.34	21.98	17.44
51224	0	0	0.11	0	0.14
51225	0.98	0.39	1.41	2.90	3.63
51226	16.94	19.20	9.26	7.30	15.22
51227	6.41	12.38	12.43	14.76	9.93
51228	87.62	30.31	11.89	14.25	16.69
51230	7.44	4.26	11.25	11.30	14.05
51231	9.03	6.52	17.72	16.20	15.45
51232	30.36	23.32	12.97	13.35	14.29
51233	0	1.04	0.25	0	0.65
51234	66.90	28.26	74.27	66.75	60.16
51236	5.72	4.76	21.81	19.92	23.29
51237	0	0	129.12	134.58	137.99
51239	8.32	3.45	11.44	20.20	18.60
51241	17.76	7.63	26.18	21.10	19.08
51244	8.73	2.61	7.31	7.07	6.87
51246	41.86	14.73	91.31	107.13	78.13
51247	45.01	20.64	54.99	53.19	60.67
51248	16.56	12.34	27.09	32.65	29.23
51249	9.50	5.94	22.71	22.89	21.65
5125	2.44	2.13	0.73	0.89	0.51
51250	4.20	5.14	11.71	8.07	6.90
51251	13.28	40.12	34.28	25.06	26.74
51252	2.85	1.29	3.52	5.53	5.53
51253	42.99	19.59	98.53	92.50	94.08
51255	47.90	16.90	88.65	82.96	89.33
51256	16.62	9.14	49.63	41.23	54.44
51257	20.70	2.51	10.23	10.62	10.60
51258	77.74	27.51	144.77	120.41	167.45
51259	5.20	0.86	8.46	9.93	12.25
5126	6.60	2.88	1.19	0.84	1.50
51260	16.14	16.38	27.57	16.61	22.44
51263	9.74	2.33	15.79	13.64	15.95
51264	41.98	23.46	47.43	50.68	50.12
51265	0.43	0.81	1.76	0.61	0.29
51267	1.60	0.48	0	0	0.34
51268	0.43	0.11	9.89	10.63	9.04
5127	21.66	14.22	54.53	58.19	63.35
51271	27.70	6.86	20.37	19.80	20.00
51272	25.43	0.56	25.10	33.41	32.74
51274	40.70	10.05	9.32	7.73	7.78
51276	2.26	1.90	0.86	1.06	1.67
51277	2.06	0.42	1.08	1.68	1.52
51278	28.29	7.48	85.40	64.64	71.76
51279	9.50	2.71	9.62	9.04	10.25
5128	6.88	9.12	5.83	8.27	6.33
51280	19.12	7.45	30.81	25.85	37.31
51281	5.54	2.84	4.62	4.91	3.98
51282	35.88	1.87	70.58	63.56	67.82
51283	10.07	6.09	25.30	28.66	32.66
51284	0.41	0.05	0.43	0.77	1.01
51285	6.13	0.91	1.99	0.91	1.31
51286	0.85	0.17	0.20	0.50	0
51287	32.81	3.13	76.75	71.21	74.13
51289	0	0	0.13	0	0
5129	3.50	1.25	15.37	20.15	12.66
51290	11.43	19.97	24.08	21.26	19.16
51291	4.70	3.07	11.38	11.32	9.61
51292	17.68	7.98	44.17	39.07	41.66
51293	10.59	3.04	79.06	90.06	92.54
51294	1.46	0.68	0.49	0.48	0.70
51295	16.79	14.79	30.69	31.07	29.07
51296	2.94	1.78	3.74	4.02	4.22
51298	0.53	0.22	0.27	1.32	0
51299	14.80	3.14	18.03	19.31	17.74
513	90.89	21.36	123.34	172.24	128.10
5130	24.62	16.79	11.51	10.97	12.50
51300	22.95	8.45	43.23	40.43	41.03
51301	0.50	0.62	0.19	0.23	0.25
51302	4.96	5.63	0.29	0	0.57
51303	8.13	4.20	52.14	42.61	53.44
51304	17.70	15.65	8.98	10.29	11.08
51306	4.91	4.96	8.77	6.85	7.14
51307	10.22	2.54	16.53	18.81	16.73
51308	1.11	1.10	5.27	4.80	7.76
51309	11.41	3.17	6.68	7.06	5.81
51310	6.31	1.47	5.52	9.70	6.90
51311	0	0.13	0	0.10	0
51312	6.75	1.42	14.52	14.71	13.33
51313	12.39	5.24	2.58	2.58	2.52
51315	13.74	14.10	11.09	8.37	9.45
51316	0	0.57	10.14	7.26	12.75
51317	4.89	5.11	7.99	6.14	6.61
51318	6.76	3.14	13.89	15.06	15.53
51319	6.98	6.42	9.52	8.33	11.34
51320	11.93	4.67	17.79	14.00	16.58
51321	37.62	25.97	42.48	45.65	44.57
51322	22.96	21.35	26.48	27.79	21.97
51324	40.09	38.58	83.60	84.05	72.82
51326	6.57	2.71	12.62	10.28	12.07
51329	69.27	21.25	90.45	81.79	84.33
5133	0	0	0.47	0.97	0.20
51330	35.98	1.62	90.81	97.21	90.09
51332	0.78	0.36	0.28	0.17	0.14
51333	1.69	0	4.40	4.84	6.86
51334	0.48	0.19	1.15	0.57	1.19
51335	48.22	25.39	72.95	76.88	83.70
51337	14.47	0.24	28.75	35.12	25.55
51338	0	0.18	0.60	1.24	0.78
51339	1.28	0.28	1.31	0.96	0.55
5134	12.60	4.79	46.13	30.95	41.40
51340	7.49	8.74	11.73	10.72	11.39
51341	14.90	2.42	9.58	10.24	9.16
51343	18.90	5.09	14.80	16.93	10.55
51347	9.23	12.63	10.62	12.36	11.39
51348	0.56	0.25	1.62	0	0
51351	0.64	0.83	0.91	3.01	2.20
5136	1.24	1.89	4.75	4.42	2.86
51360	4.47	6.14	9.79	9.53	8.93
51361	7.89	7.48	4.50	4.02	2.73
51362	6.87	8.68	9.58	8.11	9.53
51363	6.19	1.05	8.08	7.94	8.73
51364	0.98	0.30	1.31	1.61	0
51365	0	0.91	2.04	2.01	1.84
51366	15.07	30.22	15.87	13.59	16.60
51367	23.73	15.49	35.82	27.15	37.02
51368	44.42	11.46	31.72	45.72	32.19
5137	0.37	0.85	1.69	2.27	2.36
51371	34.20	57.81	63.82	54.83	52.15
51372	171.91	61.43	117.93	128.65	107.98
51373	9.37	8.08	37.63	33.75	31.81
51374	62.88	48.50	116.65	127.09	127.49
51375	12.53	10.89	9.16	7.81	10.12
51377	10.93	13.53	17.05	14.73	16.85
51378	0.29	0.06	0.14	0.18	0.18
51379	7.16	4.63	6.44	6.84	6.20
5138	8.96	6.24	7.42	7.75	6.73
51380	7.70	8.72	8.59	7.03	8.23
51382	31.92	32.52	25.70	28.87	26.98
51384	4.64	1.11	0	0	0.15
51385	6.61	2.75	10.15	7.71	8.12
51386	211.56	107.00	210.85	196.93	211.36
51388	14.21	5.64	25.80	20.54	23.51
51389	20.17	22.69	28.64	20.22	26.38
5139	1.56	1.33	10.51	9.52	9.14
51390	12.90	4.45	15.44	19.79	20.00
51393	1.84	1.90	13.42	12.45	10.69
51397	9.70	2.03	12.89	11.12	11.94
51398	84.87	32.19	117.15	134.35	99.72
51399	17.92	6.55	43.86	37.53	36.51
514	274.08	365.67	525.04	581.59	585.78
5140	3.60	3.73	5.35	4.59	6.15
51400	31.73	17.82	28.48	32.79	34.49
51406	32.51	25.46	74.43	70.07	73.01
51409	2.38	0.45	5.68	6.36	7.20
5141	2.52	1.71	4.93	5.07	5.71
51411	1.13	1.67	8.98	7.80	7.58
5142	11.15	5.68	8.06	7.73	7.99
51421	27.93	9.95	28.69	29.42	26.29
51422	11.38	11.01	4.05	6.94	5.40
51426	1.84	1.66	2.48	2.17	2.58
51427	2.25	4.41	5.02	4.74	5.21
51428	25.25	17.92	39.49	44.26	38.75
51429	26.55	17.04	18.15	12.53	16.06
5143	0.37	0	1.04	0.99	1.17
51430	10.23	10.39	14.12	9.81	12.47
51433	46.73	30.89	73.89	56.59	69.85
51434	11.28	13.85	28.48	20.54	28.55
51435	15.21	6.41	9.49	9.65	9.81
51438	0	0	5.48	5.51	4.07
51439	12.49	3.34	10.50	9.00	10.99
5144	1.10	1.88	5.18	4.77	5.59
51440	0.98	0.06	0.14	0.09	0.38
51441	24.54	15.19	45.40	40.98	39.13
51442	0.29	0	0	0	0
51444	4.31	4.22	12.00	11.54	11.65
51447	63.11	40.61	53.35	58.65	53.72
51449	24.96	9.85	20.26	14.58	19.67
5145	1.12	0.04	1.57	1.87	1.67
51450	11.77	1.05	6.40	7.24	4.61
51451	33.41	32.80	26.65	30.04	28.28
51454	2.06	3.04	3.27	3.21	3.50
51455	11.99	11.40	9.45	8.75	10.59
51458	31.77	11.50	0	0	0.22
51460	4.00	4.60	5.31	3.96	4.08
51463	5.82	11.37	7.47	10.63	7.22
51465	18.31	14.38	19.36	16.65	22.29
51466	23.48	14.73	68.38	70.20	69.08
5147	11.15	3.23	20.33	20.85	17.37
51473	0	0	3.81	3.94	2.45
51474	37.26	22.22	22.85	19.84	23.22
51477	15.65	9.55	57.46	68.27	48.59
51478	12.11	10.92	12.44	12.61	13.00
51479	11.40	4.82	13.53	13.84	13.43
5148	0	0.27	0	0.40	0.83
51481	0.36	0	2.07	0.85	0
5149	0	0.38	0.46	0	0
51490	11.76	2.98	14.16	17.20	14.22
51491	12.36	9.35	34.61	29.68	24.39
51493	58.56	45.02	44.97	47.56	45.21
51495	20.88	5.75	57.96	51.51	56.72
51496	6.13	5.00	10.72	9.04	11.60
51497	28.97	19.00	71.38	77.62	65.52
51499	26.24	4.92	22.29	24.96	26.11
515	82.91	22.32	89.78	77.40	83.77
5150	3.87	1.91	8.96	10.14	9.56
51501	24.19	8.51	30.25	27.22	28.90
51503	19.25	23.85	19.88	20.53	28.61
51504	45.09	13.12	113.71	115.89	101.32
51506	62.06	59.39	64.12	61.24	57.33
51507	67.45	45.20	68.85	69.76	70.59
5151	6.82	6.32	15.34	12.84	12.50
51510	25.84	25.06	27.56	21.74	25.66
51512	2.32	0.68	13.47	13.82	13.18
51513	4.57	3.07	0.23	0	0
51514	1.00	1.57	14.32	13.73	15.20
51517	10.44	3.87	20.39	20.93	18.38
5152	2.49	4.42	6.78	5.47	5.46
51520	18.24	31.69	42.88	37.16	42.58
51522	52.58	24.56	86.68	70.87	91.79
51523	17.96	2.08	33.63	35.76	30.41
51524	6.69	1.98	19.69	19.47	17.11
51526	19.27	7.43	19.99	19.31	20.10
51527	11.39	2.80	9.83	7.41	5.90
51528	13.72	9.93	15.07	16.17	13.04
51529	43.52	6.38	60.36	68.50	63.86
5153	2.38	1.81	0.91	1.53	2.51
51530	4.19	3.67	14.99	19.43	16.53
51531	6.96	7.76	7.47	4.41	5.20
51533	3.69	1.32	3.06	4.74	3.34
51534	14.22	9.36	18.78	20.34	19.39
51535	27.95	14.29	28.81	27.01	29.85
51537	5.47	1.55	33.81	29.52	24.96
51538	20.48	10.85	24.03	22.86	33.73
5154	7.07	1.95	11.19	13.58	15.25
51540	1.91	0.74	12.10	11.50	8.90
51542	12.02	8.26	9.02	8.75	9.84
51545	11.31	1.11	28.17	25.66	21.62
51547	20.67	6.10	15.53	19.78	13.59
51548	10.03	2.51	16.08	15.29	10.42
5155	11.30	1.29	5.75	6.61	5.69
51550	12.29	13.08	24.33	27.39	20.99
51552	32.77	8.56	24.87	25.28	20.17
51554	1.92	3.67	0.53	0.81	0.54
51555	0.12	0	2.08	1.99	1.58
51557	0	0	0.13	0.08	0
51559	1.64	0.69	5.81	4.69	5.31
5156	6.11	16.83	6.86	4.46	5.79
51560	1.05	0.62	3.63	3.31	3.18
51561	0.68	0	0.33	0.81	0.85
51562	9.95	10.51	11.13	11.01	8.60
51564	25.21	7.71	26.02	28.50	23.92
51566	8.11	0.48	15.23	13.49	13.92
51567	15.33	16.99	20.65	21.56	20.20
51569	17.12	3.10	21.94	19.16	20.82
5157	4.00	5.53	4.34	2.99	3.58
51571	9.62	8.58	29.58	28.15	31.96
51573	41.55	10.79	30.19	28.32	30.07
51574	12.81	11.21	17.44	12.54	14.23
51575	1.29	1.67	2.46	2.02	2.12
5158	0.53	0.21	2.58	1.06	1.68
51582	26.72	18.23	48.06	46.14	47.44
51585	8.79	12.21	12.14	9.36	12.82
51586	30.07	15.98	27.18	36.78	33.47
51588	8.47	2.57	12.04	11.01	12.38
5159	24.98	18.86	9.72	11.18	7.81
51592	7.24	10.60	11.41	11.44	13.08
51593	29.16	17.35	60.82	57.80	62.53
51594	6.71	19.86	10.06	7.20	8.29
51596	62.99	27.15	105.68	129.93	117.39
51599	31.88	4.82	32.58	45.52	33.79
516	94.19	46.56	146.67	152.48	162.90
5160	20.28	30.74	46.81	41.88	40.41
51601	3.05	2.72	4.88	5.99	9.53
51602	22.10	26.45	56.59	43.21	63.36
51603	12.12	4.76	20.47	15.96	16.12
51604	43.60	23.85	112.61	144.92	118.62
51605	8.43	11.03	14.66	18.35	18.74
51606	24.89	23.59	30.89	26.95	27.70
51608	22.54	3.74	33.67	37.46	34.66
51611	7.53	3.47	15.72	12.71	14.74
51614	104.13	112.24	194.88	223.75	202.38
51616	7.80	7.43	14.24	15.09	10.53
51617	0	0	0	0.16	0
51619	4.29	2.00	5.74	6.15	6.13
5162	49.10	34.92	58.76	46.16	47.05
51621	59.25	1.47	17.40	14.57	16.41
51622	25.47	58.27	38.51	33.20	44.72
51626	11.29	6.87	12.49	8.41	10.63
51629	70.76	45.03	150.01	175.55	146.17
5163	15.80	11.62	18.67	15.00	18.21
51631	25.13	24.16	40.76	28.39	43.56
51633	3.45	3.00	4.10	6.71	6.04
51634	11.30	5.28	16.53	15.89	17.14
51635	20.95	16.83	19.50	18.41	22.00
51637	89.69	74.46	125.29	141.47	153.17
51639	77.15	59.64	122.74	112.97	115.73
5164	13.76	13.11	9.69	11.68	12.76
51642	8.22	8.85	31.34	23.79	32.84
51643	14.55	16.13	14.95	21.06	20.43
51645	8.83	7.35	36.78	39.07	34.32
51646	37.40	11.73	22.03	21.76	18.41
51647	31.42	23.08	113.55	94.64	83.58
51649	14.85	6.08	35.38	33.80	37.16
5165	15.39	15.77	7.63	10.04	6.77
51650	26.95	35.53	45.03	29.01	47.84
51651	17.22	6.74	31.57	41.85	34.60
51652	56.98	16.09	20.28	19.85	24.21
51654	10.62	6.70	19.76	21.35	16.82
51655	41.37	12.20	23.44	24.03	23.08
51657	13.59	13.89	23.99	32.95	24.94
51659	4.17	4.45	33.15	33.75	37.87
5166	7.35	3.31	16.00	13.23	15.76
51660	30.17	9.63	30.71	29.97	24.16
51661	2.15	1.85	3.07	4.04	2.50
51663	20.01	17.90	25.95	21.04	29.27
51665	5.07	0.31	6.89	5.43	7.26
51666	0.23	0.18	0.26	0.11	0.55
51667	17.13	8.80	20.16	21.80	20.36
51668	12.97	17.75	36.27	16.85	25.86
51669	74.80	88.61	100.13	92.84	89.57
5167	0.69	1.20	5.76	6.37	6.10
51673	166.64	38.30	2.26	1.19	2.49
51676	0.87	0.10	2.26	2.04	1.53
51678	1.01	1.95	4.26	2.80	4.16
5168	14.22	17.65	4.24	3.72	4.19
51684	12.20	10.76	6.02	6.17	5.32
51686	1.21	1.33	0.94	0	0
5169	0.43	0.74	1.11	0.87	1.05
51690	44.61	21.89	95.93	105.03	74.86
51691	1.77	0.90	3.41	3.64	3.48
51692	12.03	14.29	31.17	34.92	36.75
51693	13.70	3.69	16.32	17.77	15.78
51696	22.77	3.95	4.46	5.33	5.47
51699	31.46	20.59	35.82	36.29	42.26
517	280.62	115.42	370.20	522.99	437.79
5170	17.02	6.46	12.67	10.05	13.05
51700	16.94	21.67	2.98	7.32	5.61
51701	3.59	3.60	6.74	8.16	8.59
51702	31.12	16.12	0.41	1.39	0.67
51703	0.92	1.82	11.37	9.76	10.07
51704	7.18	2.74	13.12	11.28	10.71
51705	6.40	5.46	0.24	0	0.21
51706	54.15	18.18	21.86	20.70	18.61
51710	2.60	5.72	3.36	3.34	3.84
51714	12.92	4.69	19.46	18.85	19.36
51715	3.65	3.78	5.13	5.22	5.85
51719	29.70	8.41	20.81	21.40	22.20
5172	0.14	0.27	0.60	0.81	0.68
51720	12.08	8.65	13.81	9.71	12.06
51726	26.08	19.54	56.54	53.92	54.27
51727	33.74	24.41	37.81	42.83	35.89
51728	8.74	2.43	41.27	48.28	40.53
51729	35.60	22.90	62.53	64.98	53.27
5173	0	0	0.13	0	0
51733	0	0.13	0.31	0.75	0.20
51734	10.01	2.55	16.28	18.25	20.04
51735	3.72	7.39	4.30	2.66	3.61
51738	0.52	0	0	0	0.74
5174	0.78	0.86	5.07	2.48	4.54
51741	1.11	7.56	5.68	4.71	7.16
51742	7.95	11.93	7.80	6.02	8.57
51744	0.15	0.24	1.08	0.54	1.35
51747	18.80	33.08	65.87	44.58	68.30
5175	35.20	0.81	2.95	1.69	1.66
51750	3.90	3.34	10.81	11.80	11.94
51752	9.36	18.34	12.32	13.15	13.47
51754	7.17	1.24	8.33	8.19	5.92
51755	11.20	8.64	9.93	9.90	11.39
51759	40.30	32.30	41.58	42.78	47.72
5176	117.61	112.55	92.33	105.14	94.13
51760	1.00	0.64	1.68	2.34	2.31
51761	0.60	0.27	0.44	0.30	0.27
51762	3.03	1.85	6.83	7.31	5.54
51763	21.62	12.33	9.88	11.77	11.95
51764	0.36	0	0.35	0.43	0
51765	6.67	5.02	18.56	19.26	13.28
51768	16.15	14.72	26.28	25.73	28.81
51773	8.56	15.83	8.95	6.93	10.01
51776	12.96	11.32	9.45	8.68	10.92
51778	0	0.10	0	0.16	0.16
5178	1.02	0.57	10.81	11.06	11.71
51780	16.65	13.52	19.00	18.50	19.57
5179	0	0	0.75	0	0
518	47.66	18.17	89.29	90.78	87.47
51804	0.50	0.14	3.37	2.10	2.45
51805	7.03	6.18	9.16	9.94	11.78
51806	1567.95	260.90	7.82	7.71	10.04
51807	1.00	0.78	0.64	1.37	0.41
51808	8.25	4.54	10.40	6.86	9.84
51809	2.86	2.70	10.40	8.41	9.35
51816	1.67	0.74	4.41	6.61	5.03
5184	34.62	38.97	30.13	37.31	31.52
5187	83.02	19.58	14.27	18.01	13.60
5188	8.90	4.85	10.42	11.51	10.56
5189	8.31	12.82	8.94	7.04	7.03
5190	6.28	5.62	19.72	19.50	15.81
5191	9.42	20.44	4.28	4.15	4.06
5192	14.76	4.01	12.31	18.22	12.86
5193	3.35	1.70	3.31	4.22	3.48
5194	5.71	5.11	5.27	7.10	6.27
5195	12.59	11.34	14.25	19.61	11.95
5198	5.34	2.45	18.84	19.10	20.13
5199	0.63	0.16	0.81	2.23	1.82
52	43.11	12.59	86.50	76.68	77.50
5201	39.94	9.04	30.54	40.71	37.33
5202	43.88	21.86	109.74	73.06	89.52
5203	8.71	7.82	31.37	31.34	28.72
5204	265.63	230.28	200.81	190.21	222.86
5205	6.28	11.82	3.27	3.30	2.66
5207	0.89	1.56	0.21	0.78	0.55
5208	10.21	7.81	3.63	2.82	3.41
5209	43.67	20.80	20.05	20.30	19.04
521	217.47	348.81	145.26	151.56	146.30
5210	3.23	1.14	13.65	16.41	17.33
5211	58.81	36.58	111.20	119.62	107.29
5212	2.07	3.64	5.71	3.78	3.21
5213	20.69	30.63	32.29	31.83	33.84
5214	25.49	25.21	100.20	96.53	84.22
5216	232.11	60.02	598.17	646.58	589.39
5217	29.21	6.98	62.71	60.87	45.37
5218	4.94	3.04	5.96	5.15	5.33
522	64.35	21.51	108.66	120.39	111.88
5222	0.25	0	0.24	0	0
5223	219.12	126.85	303.03	307.81	299.29
5224	2.45	3.89	2.75	3.88	4.04
5225	0	0	8.52	8.38	8.78
5226	55.26	33.65	89.24	92.42	81.88
5228	8.90	2.15	8.35	8.55	6.00
5229	4.96	5.13	4.72	6.10	5.63
523	28.66	22.13	19.97	19.41	19.06
5230	140.45	143.76	569.53	580.38	568.18
5232	0	0	0.39	0	0
5236	24.46	29.10	53.88	52.21	50.86
5238	7.86	7.92	11.93	11.73	12.92
5239	6.72	2.96	2.85	2.29	1.14
5241	0.53	0.15	0.76	0.94	0.66
5243	0.63	1.83	1.12	1.66	1.36
5244	0.18	2.34	0.82	1.16	1.00
5245	48.56	37.04	124.96	133.14	115.06
525	46.14	49.56	2.56	4.82	2.20
5250	174.70	169.06	267.07	270.16	294.39
5251	0.06	0.39	0.16	0.52	0.07
5252	16.40	10.73	28.20	28.13	25.37
5253	13.93	5.74	9.88	10.77	10.32
5255	3.46	6.34	7.21	7.41	7.41
5256	10.19	19.14	11.15	11.12	11.16
5257	10.41	21.34	12.75	12.48	12.87
526	48.73	33.96	39.48	34.68	43.73
5260	0.96	0.64	0.17	0.45	0.94
5261	6.91	5.15	8.70	12.86	10.07
5264	17.44	19.17	13.91	13.52	20.33
5265	13.16	12.55	149.44	166.18	159.22
5266	1.95	0	2.53	2.34	0.81
5267	0	0.16	2.76	1.94	3.31
5268	349.14	104.70	4.65	4.16	4.05
5269	30.40	34.43	71.38	65.21	76.75
527	151.36	28.53	156.56	177.28	153.30
5270	3.67	4.21	247.24	257.91	258.48
5271	30.72	21.52	8.05	9.13	8.92
5272	3.78	0.64	10.41	13.66	13.09
5273	0.16	0.13	0	0	0.40
5274	4.81	3.40	1.98	1.46	1.28
5275	22.54	12.34	0	0	0
5277	5.68	1.54	5.52	5.37	3.95
5279	13.99	3.28	23.85	23.83	15.22
528	8.90	6.68	15.48	13.31	14.84
5281	8.88	6.15	19.71	16.85	17.00
5283	9.34	5.19	13.58	10.31	12.01
5284	0.43	0.19	0.08	0.11	0.20
5286	8.23	9.78	10.03	8.33	9.23
